,MXWO0EN Index,MXWO0MT Index,MXWO0IN Index,MXWO0CD Index,MXWO0CS Index,MXWO0HC Index,MXWO0FN Index,MXWO0IT Index,MXWO0TC Index,MXWO0UT Index,MXWO0RE Index,MSDUBE,MSDUAS,MSDUSW,MSDUFI,MSDUSG,MSDUNE,MSDUSZ,MSDUAT,MSDUFR,MSDUUK,MSDUNZ,MSDUJN,MSDUSP,MSDUCA,MXUS,MXIL,MSDUSPT,MSDUIT,MSDUHK,MSDUIE,MSDUDE,MSDUNO,MSDUGR,VOW3 GY Equity
08/03/2010,0.001595296,0.005782248,0.002214671,0.009417922,-0.000789266,-0.00182228,0.004696005,0.006498705,0.006895258,0.002717393,-0.010866152,-0.004190837,0.01105657,0.009203293,0.010393235,0.012450714,0.00070314,0.003776757,0.019672533,0.001438757,-0.000732871,0.009553412,0.021390053,0.008570911,-0.001048469,-4.61E-05,0.007793046,-0.002477153,0.009480962,0.020111983,0.017889282,0.005293385,-0.003428296,0.002911303,0.019221236
09/03/2010,-0.00013664,-0.005172013,0.002438096,-0.000824402,-0.001185068,-0.0004801,-0.002345246,0.003172669,0.001335241,-0.001720158,0.017215833,0.000595151,0.00454762,-0.011665238,-0.003724469,-0.001427374,-0.002310938,-0.00314798,-0.008413777,-0.00416405,-0.006409149,-0.007500956,0.003266269,-0.012508873,-0.003245619,0.001778204,-0.011540236,-0.010647501,-0.006544043,0.000337627,-0.001075374,-0.00820129,-0.007623298,-0.004157994,-0.015752063
11/03/2010,0.007442401,0.001306393,0.006674276,0.008213599,0.000711209,0.003164408,0.012037979,0.011628038,0.006838932,0.006682947,0.093945063,0.011018325,0.000223584,0.019885273,0.015895991,0.013460317,0.007139266,0.00499939,0.019437043,0.011708705,0.006427334,0.003835643,-0.002000223,0.0100264,0.001955765,0.008643144,0.013241148,0.01968783,0.015339403,0.002551655,0.00863308,0.010875153,0.00951949,0.015230082,0.076536914
12/03/2010,0.002934473,0.011251146,0.008655456,0.005404592,0.001815241,-0.002204439,0.004993616,0.001684515,0.00472189,-0.001441182,-0.020736638,0.00866974,0.002485537,0.014928933,0.026595166,0.004485647,0.00683268,0.006604974,0.012036579,0.006063751,0.010206721,0.002953356,0.004292775,0.00830963,0.015713842,-7.30E-05,0.001935517,0.005693424,0.006265743,-0.000522851,0.01298825,0.005445297,0.009501421,0.008672601,0.018892579
15/03/2010,-0.012976589,-0.012470393,-0.00375404,-0.001119308,0.000473,0.001534037,-0.006093121,-0.002527838,-0.006806606,-0.001082251,-0.121806586,-0.015689027,-0.012369589,-0.014333608,-0.01159577,-0.007462039,-0.021233819,-0.004883014,-0.007602868,-0.016695691,-0.014540204,0.000867631,0.005335486,-0.019043516,-0.005862347,0.000100389,-0.005033339,-0.015442639,-0.016427908,-0.001147155,-0.023224764,-0.01121878,-0.023273258,-0.014662639,-0.016566196
16/03/2010,0.011848964,0.014018315,0.011071328,0.007202669,0.007694157,0.005160069,0.013959078,0.006247768,0.007748314,0.008893739,0.011062963,0.020006543,0.005733468,0.015935504,0.020795123,0.012020105,0.017667912,0.015037435,0.023963422,0.019768143,0.014609359,-0.000823119,-0.00072121,0.016577178,0.013788812,0.007962448,-0.006327511,0.020650905,0.018707825,-0.002470031,0.010649095,0.024195163,0.022647568,0.018881033,0.022399457
17/03/2010,0.010951635,0.01331589,0.006747014,0.006850032,0.003747077,9.53E-05,0.0115054,0.00597088,0.003007521,0.003481991,0.014368695,0.012151791,0.019936098,0.004008852,0.013594483,0.012104575,0.006182327,0.003626417,0.013421268,0.003267984,0.010999014,0.009998256,0.010106188,0.007123582,0.003749348,0.005669471,0.006532059,0.016808754,0.009996862,0.019729192,0.033746918,0.003131822,0.00529435,0.007664176,0.014809201
18/03/2010,-0.010726009,-0.009370942,-0.001626979,-0.003519891,-0.001871783,0.003519958,-0.009458317,-0.001310538,-0.003949229,-0.007784229,-0.004888558,-0.010526515,-0.001369648,-0.017709594,-0.019619828,-0.003978939,-0.013313447,-0.007532814,-0.022048949,-0.014051684,-0.003621254,0.006741722,-0.008125817,-0.019523343,-0.007124259,-0.000801524,0.012062218,-0.016959775,-0.015117172,-0.001342946,-0.017818232,-0.010784395,-0.017513745,-0.011889063,0.000422327
19/03/2010,-0.011344164,-0.011189169,-0.00237125,-0.002016943,-0.003910838,0.000189915,-0.005427913,-0.005019731,-0.0024526,-0.005765262,-0.005427223,-0.009061154,-0.002206024,0.000594882,-0.010191286,-0.004197905,-0.012495383,-0.000838056,-0.014381933,-0.007961535,-0.013942259,-0.004606686,0.008906157,-0.013789107,-0.008808519,-0.005356954,-0.001786588,-0.007702026,-0.009280319,0.006385604,0.00514191,0.001033361,-0.003167809,-0.010347367,0.009469449
22/03/2010,-0.004482261,0.003542426,0.001853019,0.007743012,0.004691174,0.004641698,-0.000846996,0.006925401,0.00094402,-0.003529575,-0.000735673,-0.000278615,-0.00982601,-0.005635119,0.007037234,-0.01288503,-0.000490248,0.001270238,-0.006150684,0.000428098,0.002513228,-0.003369713,0.005262046,-0.012412219,-0.002004086,0.005221802,0.01110582,-0.012212221,-0.0026224,-0.017978317,-0.009010001,-0.002940876,-0.00893054,0.000724632,0.010884971
23/03/2010,0.005668068,0.00897252,0.008333074,0.004796652,0.004746906,0.001322252,0.00771739,0.008294869,0.005082364,0.003348874,-0.004055903,0.005787259,0.013902127,0.013674921,0.004094555,0.009780462,0.012044503,0.003381708,0.011631127,0.006023298,0.004822076,-0.003956812,-0.003853056,0.01237223,0.007493948,0.007263226,0.010917827,0.010269785,0.006640444,0.003729005,0.020579583,0.01477868,0.018100877,0.00524625,-0.062937288
24/03/2010,-0.009802204,-0.010526187,-0.00914798,-0.008308772,-0.011320728,-0.008721261,-0.006265836,-0.005680489,-0.014944003,-0.013554904,-0.003108351,-0.014860225,-0.006259048,-0.015825073,-0.00879524,-0.010664698,-0.014397334,-0.011887316,-0.010966158,-0.013996825,-0.00959297,-0.008597396,-0.01323541,-0.027196196,-0.015179446,-0.005444717,-0.002974815,-0.024545655,-0.013233834,0.003673485,-0.029524076,-0.003936898,-0.019128505,-0.010149217,0.00741866
25/03/2010,-0.007392041,-0.002464919,0.000888955,0.002910918,0.001333909,-0.003146906,0.007346333,0.002962614,-0.001716739,0.002104397,0.001481372,0.002481422,0.002292134,0.011342566,0.013899856,-0.000255197,0.010642296,0.002142908,0.024855286,0.011856884,0.006819464,0.012090811,-0.008319541,0.020469236,0.007589907,-0.002197031,-0.000728525,0.008760384,0.009329036,-0.009133174,0.005509016,0.002430704,0.000568605,0.014486097,-0.03600757
26/03/2010,-0.001020692,0.004320408,0.003769267,0.006394267,0.000627107,-0.006035368,0.002157498,0.001182592,0.001526135,0.000456892,0.007080198,-0.002848551,-0.005422382,-0.010513585,0.005696235,0.008037559,-0.001693868,-0.003689768,0.001776443,0.0018087,-0.00303349,-0.006476886,0.016561952,0.002568073,-0.009558813,0.00072087,-0.001093784,0.007201133,0.005133545,0.015411944,0.01247596,-0.005428966,-0.005605112,0.002144886,0.038744546
